YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201904,136449,818957,1,.61,"SW","BELMONT SOUTH",35.224,-81.038,3513440,812280
201904,136451,818966,1,1.33,"WNW","FIGHTING PINE",34.58,-83.27,3434800,8316200
201904,136452,818967,1,2.92,"WNW","WESTMINSTER",34.68,-83.15,3440800,839000
201904,136455,818977,1,.39,"NW","BREVARD",35.234,-82.735,3514040,8244100
201904,136455,818980,1,.09,"SW","BREVARD",35.229,-82.731,3513740,8243860
201904,136455,818980,2,.89,"WNW","BREVARD",35.236,-82.744,3514160,8244640
201904,136455,818980,3,.15,"NNW","SELICA",35.202,-82.781,3512120,8246860
201904,136455,818980,4,.61,"SE","SELICA",35.194,-82.772,3511640,8246320
201904,134934,808799,1,2.63,"NNE","LEMASTERS",39.9039,-77.8474,3954234,7750844
201904,134934,808799,2,1.11,"SSW","EDENVILLE",39.9366,-77.8115,3956196,7748690
201904,134949,808707,1,3.5,"S","WILLIAMSTON HRRS ARP",35.77,-77.06,3546200,773600
201904,134949,808708,1,0,"N","CALYPSO",35.15,-78.1,359000,786000
201904,134949,808709,1,2,"SW","JACKSONVILLE",34.7295,-77.4449,3443770,7726694
201904,134949,808710,1,2,"E","AYDEN",35.47,-77.3945,3528200,7723670
201904,134949,808711,1,0,"N","MAYSVILLE",34.9,-77.23,3454000,7713800
201904,134949,808712,1,1,"SW","WASHINGTON",35.5398,-77.0626,3532388,773756
201904,134949,808713,1,3.23,"SSW","FT LNDG",35.91,-76.1,3554600,766000
201904,134949,808715,1,.69,"N","HAT BLLY MTCHLL ARPT",35.24,-75.62,3514400,7537200
201904,134949,808716,1,1.13,"E","AVON",35.35,-75.5,3521000,7530000
201904,134951,808717,1,1.49,"SSW","EVERETTS",35.81,-77.18,3548600,7710800
201904,134953,808718,1,.57,"E","(EWN)SIMMONS NOT APT",35.07,-77.04,354200,772400
201904,134953,808719,1,.57,"E","BEAUFORT MOOREHD ARP",34.73,-76.66,3443800,7639600
201904,134953,808720,1,.69,"S","OCRACOKE",35.11,-75.98,356600,7558800
201904,134953,808721,1,6.97,"SE","WANCHESE",35.77,-75.53,3546200,7531800
201904,134953,808722,1,.56,"E","WAVES",35.57,-75.47,3534200,7528200
201904,134954,808725,1,.92,"SE","SILVER SPGS AIRPARK",29.21,-82.06,2912600,823600
201904,134954,808726,1,3.67,"SE","YORK",29.11,-82.26,296600,8215600
201904,134954,808727,1,2.76,"N","OCALA ARPT",29.21,-82.22,2912600,8213200
201904,134954,808728,1,2.75,"SE","OCALA ARPT",29.14,-82.19,298400,8211400
201904,134954,808729,1,0,"N","CODYS CORNER",29.34,-81.31,2920400,8118600
201904,134954,808730,1,3.01,"SSE","SIMPSON YARD",30.31,-81.71,3018600,8142600
201904,134954,808731,1,.6,"E","EGGLESTON HGTS",30.35,-81.59,3021000,8135400
201904,134954,808733,1,0,"N","OCALA ARPT",29.17,-82.22,2910200,8213200
201904,134955,808734,1,1.9,"ENE","PYLES MARSH",31.14,-81.47,318400,8128200
201904,134955,808735,1,8.48,"NNW","SESSOMS STATION",31.64,-82.61,3138400,8236600
201904,134956,808739,1,0,"N","ALPINE",39.55,-85.18,3933000,8510800
201904,134956,808740,1,.87,"SW","EVERTON",39.56,-85.09,3933600,855400
201904,134957,808741,1,1.75,"ESE","TAYLOR MILL",38.96,-84.47,3857600,8428200
201904,134986,808979,1,4.95,"SSE","NEW BOSTON",39.88,-92.86,3952800,9251600
201904,134986,808980,1,4.28,"NNW","BUCKLIN",39.84,-92.92,3950400,9255200
201904,134986,808981,1,2.74,"WSW","ETHEL",39.89,-92.8,3953400,9248000
201904,134986,808982,1,1.59,"E","CALLAO",39.77,-92.6,3946200,9236000
201904,134986,808983,1,2.07,"S","BLUE RIDGE",40.17,-93.93,4010200,9355800
201904,134988,808987,1,4.79,"SSE","ASPERMONT ARPT",33.0561,-100.2176,333366,10013056
201904,134988,808987,2,4.04,"SSE","ASPERMONT ARPT",33.0685,-100.2168,334110,10013008
201904,134988,808991,1,.69,"S","PADUCAH",34.01,-100.3,34600,10018000
201904,134991,809020,1,3.58,"NNE","WOLVERTON",46.63,-96.76,4637800,9645600
201904,134991,809020,2,5.62,"NE","LAWNDALE",46.63,-96.29,4637800,9617400
201904,134991,809020,3,1.6,"ESE","NASHUA",46.02,-96.29,461200,9617400
201904,134991,809020,4,4.79,"WSW","TENNEY",46.02,-96.54,461200,9632400
201904,134991,809020,5,4.15,"N","BRECKENRIDGE",46.33,-96.58,4619800,9634800
201904,134991,809035,1,4.84,"N","GEORGETOWN",47.15,-96.82,479000,9649200
201904,134991,809035,2,5.19,"NNW","ULEN",47.15,-96.31,479000,9618600
201904,134991,809035,3,6.97,"S","ROLLAG",46.63,-96.25,4637800,9615000
201904,134991,809035,4,3.11,"SSW","COMSTOCK",46.63,-96.78,4637800,9646800
201904,134991,809035,5,3.45,"S","KRAGNES",46.93,-96.75,4655800,9645000
201904,134991,809044,1,2.27,"NNW","SHELLY",47.5,-96.85,4730000,9651000
201904,134991,809044,2,2.27,"NNW","FLAMING",47.5,-96.29,4730000,9617400
201904,134991,809044,3,2.07,"S","SYRE",47.15,-96.27,479000,9616200
201904,134991,809044,4,2.07,"S","PERLEY",47.15,-96.82,479000,9649200
201904,135713,814263,3,4.36,"E","PHILLIPSTOWN",38.1485,-87.9398,388910,8756388
201904,135713,814263,4,3.42,"ENE","MAUNIE",38.0505,-87.9928,383030,8759568
201904,135714,814264,1,3.93,"NNE","SAVAH",38.0734,-87.9551,384404,8757306
201904,135714,814264,2,3.92,"SSW","NEW HARMONY",38.0779,-87.9584,384674,8757504
201904,135714,814264,3,2.45,"SW","NEW HARMONY",38.1016,-87.9571,386096,8757426
201904,135714,814264,4,1.02,"WSW","NEW HARMONY",38.1228,-87.9464,387368,8756784
201904,135714,814264,5,.65,"SSW","NEW HARMONY",38.1217,-87.9358,387302,8756148
201904,135715,814266,1,3.43,"NE","UNIONTOWN",37.8053,-87.8859,3748318,8753154
201904,135715,814266,2,3.16,"NNE","UNIONTOWN",37.8097,-87.9013,3748582,8754078
201904,135715,814266,3,.92,"NNW","UNIONTOWN",37.7823,-87.9363,3746938,8756178
201904,135715,814266,4,.83,"NNE","UNIONTOWN",37.7817,-87.9264,3746902,8755584
201904,135715,814267,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
201904,135715,814267,2,.71,"SSW","PARADISE",37.2613,-86.987,3715678,8659220
201904,135715,814267,3,1.61,"SSE","MARTWICK",37.3102,-87.0046,3718612,87276
201904,135715,814267,4,2.23,"SE","MARTWICK",37.3074,-86.9911,3718444,8659466
201904,135715,814268,1,0,"N","CALHOUN",37.53,-87.27,3731800,8716200
201904,135715,814268,2,.56,"SSW","LIVERMORE",37.4723,-87.133,3728338,877980
201904,135715,814268,3,.26,"N","LIVERMORE",37.4837,-87.1293,3729022,877758
201904,135715,814268,4,1.64,"E","CALHOUN",37.5276,-87.2403,3731656,8714418
201904,135716,814269,1,1.54,"S","NEW MADRID",36.5777,-89.5295,3634662,8931770
201904,135716,814269,2,4.51,"S","BAYOUVILLE",36.5858,-89.3848,3635148,8923088
201904,135716,814269,3,9.28,"SE","NEW MADRID",36.5048,-89.4122,3630288,8924732
201904,135716,814269,4,6.34,"NE","LINDA",36.4736,-89.4575,3628416,8927450
201904,135718,814272,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201904,135718,814272,2,6.22,"NE","SHAWNEETOWN",37.7592,-88.0443,3745552,882658
201904,135718,814272,3,5.78,"NE","SHAWNEETOWN",37.7514,-88.0465,3745084,882790
201904,135718,814272,4,1.7,"ENE","SHAWNEETOWN",37.7101,-88.1017,3742606,886102
201904,135718,814273,1,1.49,"SSE","CARMI MUNI ARPT",38.0806,-88.1381,384836,888286
201904,135718,814273,2,2.76,"SSE","CARMI",38.0431,-88.1504,382586,889024
201904,135718,814273,3,2.72,"E","BROWNSVILLE",38.0335,-88.2002,382010,8812012
201904,135718,814273,4,1.97,"SE","TRUMBULL",38.0606,-88.2033,383636,8812198
201904,135718,814273,5,.35,"SE","CARMI",38.0762,-88.1656,384572,889936
201904,135718,814274,1,0,"N","MT CARMEL",38.42,-87.77,3825200,8746200
201904,135718,814274,2,1.46,"E","MT CARMEL",38.4233,-87.7433,3825398,8744598
201904,135718,814274,3,2.26,"SSE","PATTON",38.4496,-87.7345,3826976,8744070
201904,135718,814274,4,1.78,"SSW","PATTON",38.4553,-87.7592,3827318,8745552
201904,135718,814275,1,0,"N","MAUNIE",38.03,-88.05,381800,883000
201904,135718,814275,2,2.2,"WNW","MAUNIE",38.0378,-88.0891,382268,885346
201904,135718,814275,3,1.12,"WNW","PHILLIPSTOWN",38.1561,-88.039,389366,882340
201904,135718,814275,4,3.95,"E","PHILLIPSTOWN",38.1581,-87.948,389486,8756880
201904,135720,814280,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201904,135720,814280,2,1.02,"ESE","CRAWLEYVILLE",38.2757,-87.8121,3816542,8748726
201904,135720,814280,3,.52,"NNW","CRAWLEYVILLE",38.2873,-87.8325,3817238,8749950
201904,135720,814280,4,1.95,"W","SKELTON",38.3487,-87.8159,3820922,8748954
201904,135720,814280,5,.98,"W","EAST MT CARMEL",38.3982,-87.7479,3823892,8744874
201904,135720,814282,1,0,"N","NEW HARMONY",38.13,-87.93,387800,8755800
201904,135720,814282,2,3.87,"SSW","NEW HARMONY",38.076,-87.9491,384560,8756946
201904,135720,814282,3,3.82,"SSW","NEW HARMONY",38.0788,-87.9566,384728,8757396
201904,135720,814282,4,2.3,"SW","NEW HARMONY",38.1039,-87.9562,386234,8757372
201904,135720,814282,5,.62,"WNW","NEW HARMONY",38.1322,-87.9411,387932,8756466
201904,135720,814283,1,0,"N","HAZLETON",38.48,-87.53,3828800,8731800
201904,135720,814283,2,1.07,"NNW","HAZLETON",38.4943,-87.5378,3829658,8732268
201904,135720,814283,3,1.84,"NE","HAZLETON",38.4986,-87.5057,3829916,8730342
201904,135720,814283,4,.85,"WNW","GIRO",38.5065,-87.4834,3830390,8729004
201904,135720,814283,5,1.14,"SW","GIRO",38.4906,-87.4874,3829436,8729244
201904,135720,814284,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
201904,135720,814284,2,.91,"NW","PETERSBURG",38.5105,-87.2901,3830630,8717406
201904,135720,814284,3,3.85,"NE","PETERSBURG",38.5397,-87.23,3832382,8713800
201904,135720,814284,4,4.66,"NNW","ALGIERS",38.5454,-87.1912,3832724,8711472
201904,135720,814284,5,1.52,"NW","IVY",38.5145,-87.1411,3830870,878466
201904,135720,814285,1,1.66,"ESE","NEWBURGH",37.9373,-87.3942,3756238,8723652
201904,135720,814285,2,2.06,"ESE","NEWBURGH",37.9441,-87.383,3756646,8722980
201904,135720,814285,3,1.7,"W","YANKEETOWN",37.9155,-87.3307,3754930,8719842
201904,135720,814285,4,1.75,"WSW","YANKEETOWN",37.906,-87.3268,3754360,8719608
201904,135720,814286,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201904,135720,814286,2,2.73,"SW","HOVEY",37.8702,-87.9629,3752212,8757774
201904,135720,814286,3,1.94,"SW","HOVEY",37.8839,-87.9591,3753034,8757546
201904,135720,814286,4,.8,"SW","MT VERNON",37.9236,-87.9121,3755416,8754726
201904,135736,814387,1,1.49,"NNW","MACEDONIA",38.07,-88.71,384200,8842600
201904,135736,814387,2,1.91,"SE","EWING",38.0643,-88.8212,383858,8849272
201904,135736,814387,3,0,"NNW","BENTON",38,-88.92,3800,8855200
201904,135736,814387,4,0,"NNW","HANAFORD",37.95,-88.83,3757000,8849800
201904,135736,814387,5,0,"NNW","AKIN",37.98,-88.75,3758800,8845000
201904,135736,814391,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201904,135736,814391,2,2.1,"E","REND CITY",38.0292,-88.9415,381752,8856490
201904,135736,814391,3,0,"N","REND CITY",38.03,-88.98,381800,8858800
201904,135736,814391,4,1.45,"S","URBAIN",37.9491,-89.0336,3756946,892016
201904,135736,814391,5,2.3,"E","ROYALTON",37.8696,-89.0778,3752176,894668
201904,135736,814391,6,2.61,"S","ZEIGLER",37.8625,-89.0456,3751750,892736
201904,135737,814396,1,1.23,"SW","GREENVILLE",37.1188,-90.4873,377128,9029238
201904,135737,814396,2,1.17,"ESE","GREENVILLE",37.121,-90.4521,377260,9027126
201904,135737,814396,3,2.81,"SW","LODI",37.2223,-90.4874,3713338,9029244
201904,135737,814396,4,4.06,"NNE","PATTERSON",37.2303,-90.5319,3713818,9031914
201904,135737,814401,1,0,"N","ALTENBURG",37.63,-89.58,3737800,8934800
201904,135737,814401,2,0,"N","LITHIUM",37.83,-89.88,3749800,8952800
201904,135737,814401,3,0,"N","SILVER LAKE",37.68,-90,3740800,9000
201904,135737,814401,4,0,"N","BIEHLE",37.6,-89.85,3736000,8951000
201904,136472,819071,1,2.31,"NNE","MILLERS MILLS",42.96,-75.06,4257600,753600
201904,136472,819072,1,0,"N","COBLESKILL",42.67,-74.48,4240200,7428800
201904,136472,819073,1,.51,"W","HAWTHORNE HILL",42.8,-73.88,4248000,7352800
201904,136499,819186,1,5.76,"NW","ROBERTA MILLS",35.423,-80.729,3525380,8043740
201904,136499,819186,2,5.71,"WNW","ROBERTA MILLS",35.403,-80.743,3524180,8044580
201904,136499,819186,3,.64,"SSW","CONCORD",35.411,-80.603,3524660,8036180
201904,136499,819186,4,1.24,"E","KANNAPOLIS",35.499,-80.608,3529940,8036480
201904,136499,819186,5,.52,"WSW","KANNAPOLIS",35.498,-80.639,3529880,8038340
201904,136499,819186,6,2.86,"SSW","GLASS",35.434,-80.655,3526040,8039300
201904,136499,819187,1,.74,"E","OAK HILL",35.778,-81.757,3546680,8145420
201904,136499,819187,2,1.69,"NNE","MORGANTON",35.772,-81.687,3546320,8141220
201904,136499,819188,1,.91,"WNW","CALVIN",35.755,-81.765,3545300,8145900
201904,136499,819189,1,.99,"WSW","DREXEL",35.746,-81.617,3544760,8137020
201904,136501,819192,1,3,"ENE","ROCK HILL BRYANT ARP",34.992,-80.999,3459520,8059940
201904,136501,819192,2,2.02,"ENE","ROCK HILL BRYANT ARP",34.993,-81.018,3459580,811080
201904,136501,819192,3,2.09,"NE","OGDEN",34.893,-81.076,3453580,814560
201904,136501,819192,4,3.2,"E","MC CONNELLS",34.864,-81.164,3451840,819840
201904,136501,819192,5,2.94,"S","MC CONNELLS",34.828,-81.228,3449680,8113680
201904,136501,819192,6,3.69,"W","SMITH",34.827,-81.165,3449620,819900
201904,136501,819192,7,2.24,"NW","COUNTRY CLUB ESTATES",34.891,-81.05,3453460,813000
201904,136501,819198,1,3,"ENE","ROCK HILL BRYANT ARP",34.992,-80.999,3459520,8059940
201904,136501,819198,2,2.02,"ENE","ROCK HILL BRYANT ARP",34.993,-81.018,3459580,811080
201904,136501,819198,3,2.09,"NE","OGDEN",34.893,-81.076,3453580,814560
201904,136501,819198,4,3.2,"E","MC CONNELLS",34.864,-81.164,3451840,819840
201904,136501,819198,5,2.94,"S","MC CONNELLS",34.828,-81.228,3449680,8113680
201904,136501,819198,6,3.69,"W","SMITH",34.827,-81.165,3449620,819900
201904,136501,819198,7,2.24,"NW","COUNTRY CLUB ESTATES",34.891,-81.05,3453460,813000
201904,136503,819214,1,.9,"NW","LAVONIA",34.44,-83.11,3426400,836600
201904,136503,819236,1,2.07,"S","CARNESVILLE",34.34,-83.23,3420400,8313800
201904,136503,819237,1,3.42,"W","CANON FRANKLIN CO AR",34.33,-83.19,3419800,8311400
201904,136503,819331,1,3.03,"S","AIR LINE",34.327,-83.04,3419620,832400
201904,136503,819331,2,2.6,"SE","AIR LINE",34.346,-82.995,3420760,8259700
201904,136506,819229,1,1.38,"S","FAIR PLAY",34.5,-82.98,3430000,8258800
201904,136506,819235,1,2.65,"ENE","SUNSET",35,-82.74,3500,8244400
201904,136506,819337,1,5.55,"W","LAKEMONT",35.066,-82.718,353960,8243080
201904,136506,819337,2,4.23,"W","LAKEMONT",35.079,-82.694,354740,8241640
201904,136506,819346,1,.57,"E","CAESARS HEAD",35.1,-82.61,356000,8236600
201904,136506,819347,1,6.45,"SSE","TOWNVILLE",34.482,-82.862,3428920,8251720
201904,136506,819347,2,1.59,"SE","DOCHENO",34.487,-82.397,3429220,8223820
201904,136506,819369,1,1.68,"ENE","FELLOWSHIP XRDS",34.71,-82.293,3442600,8217580
201904,136506,819369,2,2.83,"NNW","GAYLORD XRDS",34.769,-82.195,3446140,8211700
201904,134998,809049,1,8.03,"NW","NORTHLAND",48.17,-97.13,4810200,977800
201904,134998,809049,2,5.25,"WNW","ROAN",48.17,-96.86,4810200,9651600
201904,134998,809049,3,2.12,"SSE","FERTILE",47.5,-96.27,4730000,9616200
201904,134998,809049,4,2.27,"SSW","NIELSVILLE",47.5,-96.84,4730000,9650400
201904,134998,809049,5,1.46,"SSW","CLIMAX",47.6,-96.84,4736000,9650400
201904,134999,809050,1,12.85,"WNW","STEPHEN ARPT",48.54,-97.13,4832400,977800
201904,134999,809050,2,4.92,"N","STEPHEN ARPT",48.54,-96.85,4832400,9651000
201904,134999,809050,3,3.09,"WSW","WARREN",48.18,-96.83,4810800,9649800
201904,134999,809050,4,1.66,"SSE","OSLO",48.18,-97.11,4810800,976600
201904,134999,809051,1,.91,"W","NOYES",49,-97.22,4900,9713200
201904,134999,809051,2,4.92,"N","ORLEANS",49,-96.95,4900,9657000
201904,134999,809051,3,2.49,"SSE","DONALDSON",48.55,-96.87,4833000,9652200
201904,134999,809051,4,1.66,"SSE","ROBBIN",48.55,-97.13,4833000,977800
201904,134999,809051,5,.69,"N","MATTSON",48.69,-97.08,4841400,974800
201904,135001,809053,1,4.76,"NNW","HUNTER",47.24,-97.27,4714400,9716200
201904,135001,809053,2,7.07,"E","GRANDIN",47.24,-96.85,4714400,9651000
201904,135001,809053,3,2.8,"S","HICKSON",46.63,-96.81,4637800,9648600
201904,135001,809053,4,7.05,"SSW","ELIZABETH",46.63,-97.68,4637800,9740800
201904,135001,809055,1,5.09,"ESE","HATTON ARPT",47.67,-97.25,4740200,9715000
201904,135001,809055,2,9.33,"E","REYNOLDS",47.67,-96.9,4740200,9654000
201904,135001,809055,3,7.07,"E","GRANDIN",47.24,-96.85,4714400,9651000
201904,135001,809055,4,2.13,"SSW","GREENFIELD",47.24,-97.23,4714400,9713800
201904,135001,809056,1,5.37,"NNW","SHARON",47.67,-97.95,4740200,9757000
201904,135001,809056,2,17.49,"NE","SHERBROOKE",47.67,-97.49,4740200,9729400
201904,135001,809056,3,9.87,"E","COLGATE",47.24,-97.47,4714400,9728200
201904,135001,809056,4,.69,"S","LUVERNE",47.24,-97.95,4714400,9757000
201904,135001,809058,1,9.22,"NW","FT RANSOM",46.63,-98.03,4637800,981800
201904,135001,809058,2,2.92,"SSE","COBURN",46.63,-97.28,4637800,9716800
201904,135001,809058,3,7.66,"S","MC LEOD",46.29,-97.28,4617400,9716800
201904,135001,809058,4,10.35,"SW","ENGLEVALE",46.28,-98.03,4616800,981800
201904,135001,809060,1,5.71,"NNW","CRETE",46.28,-98,4616800,9800
201904,135001,809060,2,3.41,"ENE","DE LAMERE",46.28,-97.26,4616800,9715600
201904,135001,809060,3,9.03,"S","GENESEO",45.94,-97.26,4556400,9715600
201904,135001,809060,4,8.99,"SSW","STRAUBVILLE",45.94,-98,4556400,9800
201904,135002,809062,1,6.6,"ENE","JOHNSTOWN",48.19,-97.34,4811400,9720400
201904,135002,809062,2,8.3,"N","MANVEL",48.19,-97.16,4811400,979600
201904,135002,809062,3,2.12,"NNW","GRAND FORKS",47.95,-97.06,4757000,973600
201904,135002,809062,4,9.33,"E","REYNOLDS",47.67,-96.9,4740200,9654000
201904,135002,809062,5,4.75,"SE","HOLMES",47.67,-97.23,4740200,9713800
201904,135002,809064,1,4.34,"ENE","AUBURN",48.54,-97.34,4832400,9720400
201904,135002,809064,2,3.07,"ENE","HERRICK",48.54,-97.17,4832400,9710200
201904,135002,809064,3,3.3,"ESE","POLAND",48.19,-97.15,4811400,979000
201904,135002,809064,4,.83,"SSW","ARDOCH",48.19,-97.34,4811400,9720400
201904,135002,809065,1,5.82,"WNW","PEMBINA",49,-97.37,4900,9722200
201904,135002,809065,2,2.07,"N","PEMBINA",49,-97.25,4900,9715000
201904,135002,809065,3,2.48,"SSE","JOLIETTE",48.79,-97.19,4847400,9711400
201904,135002,809065,4,2.28,"E","BOWESMONT",48.68,-97.12,4840800,977200
201904,135002,809065,5,2.12,"SSW","DRAYTON",48.54,-97.18,4832400,9710800
201904,135002,809065,6,6.89,"SE","ST THOMAS ARPT",48.54,-97.34,4832400,9720400
201904,135025,809173,1,.87,"SE","QUIET DELL",39.22,-80.29,3913200,8017400
201904,135025,809174,1,.87,"NW","GYPSY",39.38,-80.33,3922800,8019800
201904,135025,809175,1,3.05,"ENE","TURTLE CREEK",38.05,-81.92,383000,8155200
201904,135026,809176,1,.87,"SE","HOMELAND",39.11,-80.39,396600,8023400
201904,135026,809177,1,.54,"E","TROY",39.02,-80.76,391200,8045600
201904,135027,809179,1,1.75,"WNW","SHILOH",38.99,-83.98,3859400,8358800
201904,135027,809179,2,1.65,"WNW","SHILOH",38.9897,-83.978,3859382,8358680
201904,135027,809179,3,1.73,"WNW","SHILOH",38.9923,-83.978,3859538,8358680
201904,135027,809179,4,1.81,"WNW","SHILOH",38.9924,-83.9797,3859544,8358782
201904,135027,809180,1,.47,"SW","BARDWELL",39.0445,-83.9251,392670,8355506
201904,135027,809180,2,.52,"SSW","BARDWELL",39.0437,-83.9251,392622,8355506
201904,135027,809180,3,.46,"SSW","BARDWELL",39.0439,-83.9237,392634,8355422
201904,135027,809180,4,.42,"SSW","BARDWELL",39.0447,-83.9238,392682,8355428
201904,135027,809181,1,1.1,"ENE","WESTBORO",39.2855,-83.9006,3917130,8354036
201904,135027,809181,2,.98,"ENE","WESTBORO",39.2849,-83.9028,3917094,8354168
201904,135027,809181,3,1.03,"ENE","WESTBORO",39.2866,-83.9027,3917196,8354162
201904,135027,809181,4,1.14,"ENE","WESTBORO",39.2868,-83.9006,3917208,8354036
201904,135027,809182,1,1.46,"WNW","LERADO",39.18,-84.0439,3910800,842634
201904,135027,809182,2,1.5,"NW","LERADO",39.1823,-84.0431,3910938,842586
201904,135027,809182,3,1.64,"WNW","LERADO",39.1821,-84.0464,3910926,842784
201904,135027,809182,4,1.61,"WNW","LERADO",39.1803,-84.0469,3910818,842814
201904,135027,809183,1,.87,"NE","MODEST",39.21,-84.09,3912600,845400
201904,135027,809183,2,.52,"NNE","MODEST",39.2068,-84.0958,3912408,845748
201904,135027,809183,3,.68,"NNE","MODEST",39.2096,-84.097,3912576,845820
201904,135027,809183,4,.81,"NNE","MODEST",39.2107,-84.0936,3912642,845616
201904,135027,809184,1,.18,"W","CASTINE",39.9305,-84.6233,3955830,8437398
201904,135027,809184,2,.21,"WNW","CASTINE",39.9316,-84.6234,3955896,8437404
201904,135027,809184,3,.14,"NNW","CASTINE",39.9318,-84.6214,3955908,8437284
201904,135027,809184,4,.1,"NW","CASTINE",39.9309,-84.6215,3955854,8437290
201904,135027,809187,1,1.28,"ESE","MEEKER",40.1605,-84.6292,409630,8437752
201904,135027,809187,2,1,"SE","MEEKER",40.1601,-84.6363,409606,8438178
201904,135027,809187,3,.78,"ESE","MEEKER",40.1662,-84.6361,409972,8438166
201904,135027,809187,4,1.1,"ESE","MEEKER",40.1659,-84.6298,409954,8437788
201904,135027,809189,1,.93,"N","WOODINGTON",40.1932,-84.6731,4011592,8440386
201904,135027,809189,2,.88,"N","WOODINGTON",40.1925,-84.6731,4011550,8440386
201904,135027,809189,3,.87,"N","WOODINGTON",40.1926,-84.6708,4011556,8440248
201904,135027,809189,4,.91,"N","WOODINGTON",40.1931,-84.6708,4011586,8440248
201904,135027,811944,1,1.13,"NNW","BLACKHAWK",39.3338,-84.0814,3920028,844884
201904,135027,811944,2,1.02,"NNW","BLACKHAWK",39.3325,-84.0802,3919950,844812
201904,135027,811944,3,1.03,"NW","BLACKHAWK",39.3316,-84.0821,3919896,844926
201904,135027,811944,4,1.31,"SE","ROACHESTER",39.3348,-84.0854,3920088,845124
201904,135027,811944,5,1.31,"SE","ROACHESTER",39.3359,-84.0838,3920154,845028
201904,135028,809193,1,.53,"E","BROOKVILLE",39.42,-85.01,3925200,85600
201904,135028,809193,2,1.97,"N","PEPPERTOWN",39.4284,-85.178,3925704,8510680
201904,135028,809193,3,2.07,"WNW","OLDENBURG",39.3416,-85.2358,3920496,8514148
201904,135028,809193,4,1.62,"SE","CEDAR GROVE",39.3548,-84.9069,3921288,8454414
201904,135028,809193,5,1.92,"SE","WHITCOMB",39.4336,-84.9009,3926016,8454054
201904,135032,818364,1,1.33,"SSE","GRANVILLE",40.5313,-77.6139,4031878,7736834
201904,135032,818364,2,.4,"S","LEWISTOWN",40.5943,-77.5711,4035658,7734266
